ISB,FRA,2026-05-22T06:37:00+00:00,2026-05-22T13:30:00+00:00,Boeing 787-9 Dreamliner,180,180
LHE,FRA,2026-05-22T06:38:00+00:00,2026-05-22T13:48:00+00:00,Boeing 787-9 Dreamliner,180,180
FRA,MNL,2026-05-22T06:12:00+00:00,2026-05-22T18:28:00+00:00,Boeing 787-9 Dreamliner,180,180
FRA,IXR,2026-05-22T06:32:00+00:00,2026-05-22T15:16:00+00:00,Boeing 787-9 Dreamliner,180,180
IXR,FRA,2026-05-22T06:37:00+00:00,2026-05-22T15:21:00+00:00,Boeing 787-9 Dreamliner,180,180
FRA,DEL,2026-05-22T06:27:00+00:00,2026-05-22T14:05:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,DUS,2026-05-22T06:35:00+00:00,2026-05-22T07:30:00+00:00,Airbus A320neo,180,180
DUS,HAM,2026-05-22T06:25:00+00:00,2026-05-22T07:20:00+00:00,Airbus A320neo,180,180
HAM,STN,2026-05-22T06:47:00+00:00,2026-05-22T08:08:00+00:00,Airbus A320neo,180,180
STN,HAM,2026-05-22T06:43:00+00:00,2026-05-22T08:04:00+00:00,Airbus A320neo,180,180
CAI,HAM,2026-05-22T06:21:00+00:00,2026-05-22T10:44:00+00:00,Boeing 737 MAX 9,180,180
HAM,LGA,2026-05-22T06:43:00+00:00,2026-05-22T14:20:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,SFO,2026-05-22T06:24:00+00:00,2026-05-22T17:06:00+00:00,Boeing 787-9 Dreamliner,180,180
SFO,HAM,2026-05-22T06:26:00+00:00,2026-05-22T17:08:00+00:00,Boeing 787-9 Dreamliner,180,180
ORY,HAM,2026-05-22T06:23:00+00:00,2026-05-22T07:50:00+00:00,Airbus A320neo,180,180
HAM,PRG,2026-05-22T06:50:00+00:00,2026-05-22T07:56:00+00:00,Airbus A320neo,180,180
HAM,VIE,2026-05-22T06:15:00+00:00,2026-05-22T07:42:00+00:00,Airbus A320neo,180,180
VIE,HAM,2026-05-22T06:18:00+00:00,2026-05-22T07:45:00+00:00,Airbus A320neo,180,180
ZRH,HAM,2026-05-22T06:46:00+00:00,2026-05-22T08:08:00+00:00,Airbus A320neo,180,180
HAM,MED,2026-05-22T06:21:00+00:00,2026-05-22T11:42:00+00:00,Boeing 787-9 Dreamliner,180,180
MED,HAM,2026-05-22T06:21:00+00:00,2026-05-22T11:42:00+00:00,Boeing 787-9 Dreamliner,180,180
KWI,HAM,2026-05-22T06:14:00+00:00,2026-05-22T11:36:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,AUH,2026-05-22T06:27:00+00:00,2026-05-22T12:44:00+00:00,Boeing 787-9 Dreamliner,180,180
AUH,HAM,2026-05-22T06:30:00+00:00,2026-05-22T12:47:00+00:00,Boeing 787-9 Dreamliner,180,180
MCT,HAM,2026-05-22T06:27:00+00:00,2026-05-22T13:04:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,NRT,2026-05-22T06:34:00+00:00,2026-05-22T17:23:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,MNL,2026-05-22T06:26:00+00:00,2026-05-22T18:24:00+00:00,Boeing 787-9 Dreamliner,180,180
MNL,HAM,2026-05-22T06:26:00+00:00,2026-05-22T18:24:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,IXC,2026-05-22T06:22:00+00:00,2026-05-22T13:39:00+00:00,Boeing 787-9 Dreamliner,180,180
IXC,HAM,2026-05-22T06:21:00+00:00,2026-05-22T13:38:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,HWR,2026-05-22T06:16:00+00:00,2026-05-22T13:28:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,PKZ,2026-05-22T06:23:00+00:00,2026-05-22T17:15:00+00:00,Boeing 787-9 Dreamliner,180,180
PKZ,HAM,2026-05-22T06:16:00+00:00,2026-05-22T17:08:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,BLR,2026-05-22T06:26:00+00:00,2026-05-22T15:27:00+00:00,Boeing 787-9 Dreamliner,180,180
CJB,HAM,2026-05-22T06:26:00+00:00,2026-05-22T15:37:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,CCJ,2026-05-22T06:11:00+00:00,2026-05-22T15:16:00+00:00,Boeing 787-9 Dreamliner,180,180
CCJ,HAM,2026-05-22T06:19:00+00:00,2026-05-22T15:24:00+00:00,Boeing 787-9 Dreamliner,180,180
HAM,BKK,2026-05-22T06:10:00+00:00,2026-05-22T16:49:00+00:00,Boeing 787-9 Dreamliner,180,180
BKK,HAM,2026-05-22T06:34:00+00:00,2026-05-22T17:13:00+00:00,Boeing 787-9 Dreamliner,180,180
SYD,HAM,2026-05-22T06:35:00+00:00,2026-05-23T01:30:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,LGW,2026-05-22T06:42:00+00:00,2026-05-22T07:48:00+00:00,Airbus A320neo,180,180
LGW,DUS,2026-05-22T06:41:00+00:00,2026-05-22T07:47:00+00:00,Airbus A320neo,180,180
DUS,DUB,2026-05-22T06:35:00+00:00,2026-05-22T08:13:00+00:00,Airbus A320neo,180,180
DUB,DUS,2026-05-22T06:14:00+00:00,2026-05-22T07:52:00+00:00,Airbus A320neo,180,180
DUS,GDN,2026-05-22T06:10:00+00:00,2026-05-22T07:44:00+00:00,Airbus A320neo,180,180
DUS,BOS,2026-05-22T06:40:00+00:00,2026-05-22T13:51:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,DFW,2026-05-22T06:32:00+00:00,2026-05-22T16:20:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,LAX,2026-05-22T06:15:00+00:00,2026-05-22T17:13:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,ZRH,2026-05-22T06:31:00+00:00,2026-05-22T07:34:00+00:00,Airbus A320neo,180,180
DUS,DXB,2026-05-22T06:28:00+00:00,2026-05-22T12:51:00+00:00,Boeing 787-9 Dreamliner,180,180
DXB,DUS,2026-05-22T06:21:00+00:00,2026-05-22T12:44:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,LHE,2026-05-22T06:34:00+00:00,2026-05-22T13:52:00+00:00,Boeing 787-9 Dreamliner,180,180
LHE,DUS,2026-05-22T06:29:00+00:00,2026-05-22T13:47:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,DOH,2026-05-22T06:16:00+00:00,2026-05-22T12:23:00+00:00,Boeing 787-9 Dreamliner,180,180
DOH,DUS,2026-05-22T06:32:00+00:00,2026-05-22T12:39:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,NRT,2026-05-22T06:50:00+00:00,2026-05-22T18:02:00+00:00,Boeing 787-9 Dreamliner,180,180
NRT,DUS,2026-05-22T06:22:00+00:00,2026-05-22T17:34:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,IXR,2026-05-22T06:47:00+00:00,2026-05-22T15:38:00+00:00,Boeing 787-9 Dreamliner,180,180
ATQ,DUS,2026-05-22T06:29:00+00:00,2026-05-22T13:47:00+00:00,Boeing 787-9 Dreamliner,180,180
DUS,JAI,2026-05-22T06:38:00+00:00,2026-05-22T14:26:00+00:00,Boeing 787-9 Dreamliner,180,180
JAI,DUS,2026-05-22T06:11:00+00:00,2026-05-22T13:59:00+00:00,Boeing 787-9 Dreamliner,180,180
MUC,HEL,2026-05-22T06:12:00+00:00,2026-05-22T08:44:00+00:00,Boeing 737 MAX 9,180,180
HEL,MUC,2026-05-22T06:23:00+00:00,2026-05-22T08:55:00+00:00,Boeing 737 MAX 9,180,180
MUC,CPH,2026-05-22T06:43:00+00:00,2026-05-22T08:13:00+00:00,Airbus A320neo,180,180
CPH,MUC,2026-05-22T06:44:00+00:00,2026-05-22T08:14:00+00:00,Airbus A320neo,180,180
CAI,MUC,2026-05-22T06:14:00+00:00,2026-05-22T10:01:00+00:00,Boeing 737 MAX 9,180,180
MUC,PHX,2026-05-22T06:40:00+00:00,2026-05-22T17:53:00+00:00,Boeing 787-9 Dreamliner,180,180
PHX,MUC,2026-05-22T06:49:00+00:00,2026-05-22T18:02:00+00:00,Boeing 787-9 Dreamliner,180,180
LYS,MUC,2026-05-22T06:18:00+00:00,2026-05-22T07:31:00+00:00,Airbus A320neo,180,180
OPO,MUC,2026-05-22T06:29:00+00:00,2026-05-22T09:16:00+00:00,Boeing 737 MAX 9,180,180
MUC,MEX,2026-05-22T06:16:00+00:00,2026-05-22T18:02:00+00:00,Boeing 787-9 Dreamliner,180,180
MEX,MUC,2026-05-22T06:20:00+00:00,2026-05-22T18:06:00+00:00,Boeing 787-9 Dreamliner,180,180
MUC,CUN,2026-05-22T06:14:00+00:00,2026-05-22T16:56:00+00:00,Boeing 787-9 Dreamliner,180,180
CUN,MUC,2026-05-22T06:16:00+00:00,2026-05-22T16:58:00+00:00,Boeing 787-9 Dreamliner,180,180
LHE,MUC,2026-05-22T06:49:00+00:00,2026-05-22T13:44:00+00:00,Boeing 787-9 Dreamliner,180,180
PUS,MUC,2026-05-22T06:37:00+00:00,2026-05-22T17:16:00+00:00,Boeing 787-9 Dreamliner,180,180
GMP,MUC,2026-05-22T06:35:00+00:00,2026-05-22T16:52:00+00:00,Boeing 787-9 Dreamliner,180,180
MNL,MUC,2026-05-22T06:46:00+00:00,2026-05-22T18:53:00+00:00,Boeing 787-9 Dreamliner,180,180
MUC,BOM,2026-05-22T06:30:00+00:00,2026-05-22T14:20:00+00:00,Boeing 787-9 Dreamliner,180,180
BOM,MUC,2026-05-22T06:23:00+00:00,2026-05-22T14:13:00+00:00,Boeing 787-9 Dreamliner,180,180
MUC,IDR,2026-05-22T06:47:00+00:00,2026-05-22T14:33:00+00:00,Boeing 787-9 Dreamliner,180,180
MUC,VNS,2026-05-22T06:20:00+00:00,2026-05-22T14:27:00+00:00,Boeing 787-9 Dreamliner,180,180
VNS,MUC,2026-05-22T06:45:00+00:00,2026-05-22T14:52:00+00:00,Boeing 787-9 Dreamliner,180,180
MUC,IMF,2026-05-22T06:18:00+00:00,2026-05-22T15:22:00+00:00,Boeing 787-9 Dreamliner,180,180
MUC,LKO,2026-05-22T06:49:00+00:00,2026-05-22T14:39:00+00:00,Boeing 787-9 Dreamliner,180,180
LPQ,MUC,2026-05-22T06:15:00+00:00,2026-05-22T16:24:00+00:00,Boeing 787-9 Dreamliner,180,180
SIN,MUC,2026-05-22T06:28:00+00:00,2026-05-22T18:28:00+00:00,Boeing 787-9 Dreamliner,180,180
HEL,DUB,2026-05-22T06:40:00+00:00,2026-05-22T09:44:00+00:00,Boeing 737 MAX 9,180,180
DUB,HEL,2026-05-22T06:23:00+00:00,2026-05-22T09:27:00+00:00,Boeing 737 MAX 9,180,180
HEL,SAN,2026-05-22T06:25:00+00:00,2026-05-22T17:22:00+00:00,Boeing 787-9 Dreamliner,180,180
SAN,HEL,2026-05-22T06:49:00+00:00,2026-05-22T17:46:00+00:00,Boeing 787-9 Dreamliner,180,180
HEL,SFO,2026-05-22T06:48:00+00:00,2026-05-22T17:19:00+00:00,Boeing 787-9 Dreamliner,180,180
HEL,LIS,2026-05-22T06:15:00+00:00,2026-05-22T10:55:00+00:00,Boeing 737 MAX 9,180,180
LIS,HEL,2026-05-22T06:29:00+00:00,2026-05-22T11:09:00+00:00,Boeing 737 MAX 9,180,180
HEL,BEY,2026-05-22T06:16:00+00:00,2026-05-22T10:33:00+00:00,Boeing 737 MAX 9,180,180
BEY,HEL,2026-05-22T06:44:00+00:00,2026-05-22T11:01:00+00:00,Boeing 737 MAX 9,180,180
HEL,ICN,2026-05-22T06:39:00+00:00,2026-05-22T15:17:00+00:00,Boeing 787-9 Dreamliner,180,180
ICN,HEL,2026-05-22T06:23:00+00:00,2026-05-22T15:01:00+00:00,Boeing 787-9 Dreamliner,180,180
HEL,HKG,2026-05-22T06:40:00+00:00,2026-05-22T16:10:00+00:00,Boeing 787-9 Dreamliner,180,180
HKG,HEL,2026-05-22T06:20:00+00:00,2026-05-22T15:50:00+00:00,Boeing 787-9 Dreamliner,180,180
HEL,DED,2026-05-22T06:12:00+00:00,2026-05-22T12:43:00+00:00,Boeing 787-9 Dreamliner,180,180
GOX,HEL,2026-05-22T06:39:00+00:00,2026-05-22T14:29:00+00:00,Boeing 787-9 Dreamliner,180,180
IXE,HEL,2026-05-22T06:44:00+00:00,2026-05-22T14:56:00+00:00,Boeing 787-9 Dreamliner,180,180
TRZ,HEL,2026-05-22T06:41:00+00:00,2026-05-22T15:19:00+00:00,Boeing 787-9 Dreamliner,180,180
HEL,BKK,2026-05-22T06:14:00+00:00,2026-05-22T15:51:00+00:00,Boeing 787-9 Dreamliner,180,180
BKK,HEL,2026-05-22T06:38:00+00:00,2026-05-22T16:15:00+00:00,Boeing 787-9 Dreamliner,180,180
MAN,CPH,2026-05-22T06:30:00+00:00,2026-05-22T08:14:00+00:00,Airbus A320neo,180,180
CPH,MAN,2026-05-22T06:30:00+00:00,2026-05-22T08:14:00+00:00,Airbus A320neo,180,180
MAN,PHX,2026-05-22T06:22:00+00:00,2026-05-22T16:21:00+00:00,Boeing 787-9 Dreamliner,180,180
VIE,MAN,2026-05-22T06:41:00+00:00,2026-05-22T08:59:00+00:00,Airbus A320neo,180,180
MEX,MAN,2026-05-22T06:23:00+00:00,2026-05-22T16:54:00+00:00,Boeing 787-9 Dreamliner,180,180
MAN,CUN,2026-05-22T06:39:00+00:00,2026-05-22T16:08:00+00:00,Boeing 787-9 Dreamliner,180,180
JED,MAN,2026-05-22T06:22:00+00:00,2026-05-22T12:42:00+00:00,Boeing 787-9 Dreamliner,180,180
MAN,VNS,2026-05-22T06:27:00+00:00,2026-05-22T15:33:00+00:00,Boeing 787-9 Dreamliner,180,180
BBI,MAN,2026-05-22T06:13:00+00:00,2026-05-22T16:02:00+00:00,Boeing 787-9 Dreamliner,180,180
MAN,COK,2026-05-22T06:36:00+00:00,2026-05-22T16:42:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,LGW,2026-05-22T06:48:00+00:00,2026-05-22T07:24:00+00:00,Airbus A320neo,180,180
KRK,LGW,2026-05-22T06:49:00+00:00,2026-05-22T09:04:00+00:00,Airbus A320neo,180,180
LGW,DFW,2026-05-22T06:46:00+00:00,2026-05-22T16:06:00+00:00,Boeing 787-9 Dreamliner,180,180
DFW,LGW,2026-05-22T06:24:00+00:00,2026-05-22T15:44:00+00:00,Boeing 787-9 Dreamliner,180,180
JFK,LGW,2026-05-22T06:41:00+00:00,2026-05-22T13:42:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,MCO,2026-05-22T06:23:00+00:00,2026-05-22T14:59:00+00:00,Boeing 787-9 Dreamliner,180,180
MCO,LGW,2026-05-22T06:39:00+00:00,2026-05-22T15:15:00+00:00,Boeing 787-9 Dreamliner,180,180
MSP,LGW,2026-05-22T06:25:00+00:00,2026-05-22T14:26:00+00:00,Boeing 787-9 Dreamliner,180,180
SFO,LGW,2026-05-22T06:24:00+00:00,2026-05-22T16:51:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,NCE,2026-05-22T06:47:00+00:00,2026-05-22T08:32:00+00:00,Airbus A320neo,180,180
NCE,LGW,2026-05-22T06:46:00+00:00,2026-05-22T08:31:00+00:00,Airbus A320neo,180,180
LGW,PRG,2026-05-22T06:36:00+00:00,2026-05-22T08:22:00+00:00,Airbus A320neo,180,180
PRG,LGW,2026-05-22T06:12:00+00:00,2026-05-22T07:58:00+00:00,Airbus A320neo,180,180
LGW,GVA,2026-05-22T06:42:00+00:00,2026-05-22T08:05:00+00:00,Airbus A320neo,180,180
LGW,RUH,2026-05-22T06:40:00+00:00,2026-05-22T12:57:00+00:00,Boeing 787-9 Dreamliner,180,180
RUH,LGW,2026-05-22T06:16:00+00:00,2026-05-22T12:33:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,MNL,2026-05-22T06:25:00+00:00,2026-05-22T19:13:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,AMD,2026-05-22T06:36:00+00:00,2026-05-22T15:02:00+00:00,Boeing 787-9 Dreamliner,180,180
AMD,LGW,2026-05-22T06:18:00+00:00,2026-05-22T14:44:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,HSR,2026-05-22T06:11:00+00:00,2026-05-22T14:33:00+00:00,Boeing 787-9 Dreamliner,180,180
HSR,LGW,2026-05-22T06:29:00+00:00,2026-05-22T14:51:00+00:00,Boeing 787-9 Dreamliner,180,180
RPR,LGW,2026-05-22T06:46:00+00:00,2026-05-22T16:05:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,CCU,2026-05-22T06:11:00+00:00,2026-05-22T15:52:00+00:00,Boeing 787-9 Dreamliner,180,180
CCU,LGW,2026-05-22T06:39:00+00:00,2026-05-22T16:20:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,IXC,2026-05-22T06:35:00+00:00,2026-05-22T14:40:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,LKO,2026-05-22T06:50:00+00:00,2026-05-22T15:34:00+00:00,Boeing 787-9 Dreamliner,180,180
LKO,LGW,2026-05-22T06:50:00+00:00,2026-05-22T15:34:00+00:00,Boeing 787-9 Dreamliner,180,180
SXR,LGW,2026-05-22T06:34:00+00:00,2026-05-22T14:13:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,PKZ,2026-05-22T06:31:00+00:00,2026-05-22T18:12:00+00:00,Boeing 787-9 Dreamliner,180,180
PKZ,LGW,2026-05-22T06:28:00+00:00,2026-05-22T18:09:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,COK,2026-05-22T06:27:00+00:00,2026-05-22T16:23:00+00:00,Boeing 787-9 Dreamliner,180,180
COK,LGW,2026-05-22T06:49:00+00:00,2026-05-22T16:45:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,IXE,2026-05-22T06:23:00+00:00,2026-05-22T15:56:00+00:00,Boeing 787-9 Dreamliner,180,180
IXE,LGW,2026-05-22T06:15:00+00:00,2026-05-22T15:48:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,TIR,2026-05-22T06:31:00+00:00,2026-05-22T16:22:00+00:00,Boeing 787-9 Dreamliner,180,180
TIR,LGW,2026-05-22T06:13:00+00:00,2026-05-22T16:04:00+00:00,Boeing 787-9 Dreamliner,180,180
LGW,TRV,2026-05-22T06:33:00+00:00,2026-05-22T16:41:00+00:00,Boeing 787-9 Dreamliner,180,180
TRV,LGW,2026-05-22T06:17:00+00:00,2026-05-22T16:25:00+00:00,Boeing 787-9 Dreamliner,180,180
PER,LGW,2026-05-22T06:12:00+00:00,2026-05-22T23:07:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,CPT,2026-05-22T06:14:00+00:00,2026-05-22T17:49:00+00:00,Boeing 787-9 Dreamliner,180,180
CPT,LHR,2026-05-22T06:23:00+00:00,2026-05-22T17:58:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,FCO,2026-05-22T06:40:00+00:00,2026-05-22T08:58:00+00:00,Airbus A320neo,180,180
FCO,LHR,2026-05-22T06:47:00+00:00,2026-05-22T09:05:00+00:00,Airbus A320neo,180,180
LHR,JED,2026-05-22T06:23:00+00:00,2026-05-22T12:29:00+00:00,Boeing 787-9 Dreamliner,180,180
JED,LHR,2026-05-22T06:24:00+00:00,2026-05-22T12:30:00+00:00,Boeing 787-9 Dreamliner,180,180
MED,LHR,2026-05-22T06:42:00+00:00,2026-05-22T12:33:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,AUH,2026-05-22T06:27:00+00:00,2026-05-22T13:24:00+00:00,Boeing 787-9 Dreamliner,180,180
LHE,LHR,2026-05-22T06:42:00+00:00,2026-05-22T14:33:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,TPE,2026-05-22T06:17:00+00:00,2026-05-22T17:59:00+00:00,Boeing 787-9 Dreamliner,180,180
TPE,LHR,2026-05-22T06:44:00+00:00,2026-05-22T18:26:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,ICN,2026-05-22T06:44:00+00:00,2026-05-22T17:24:00+00:00,Boeing 787-9 Dreamliner,180,180
ICN,LHR,2026-05-22T06:38:00+00:00,2026-05-22T17:18:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,MNL,2026-05-22T06:14:00+00:00,2026-05-22T19:01:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,BOM,2026-05-22T06:15:00+00:00,2026-05-22T15:05:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,IDR,2026-05-22T06:28:00+00:00,2026-05-22T15:12:00+00:00,Boeing 787-9 Dreamliner,180,180
IDR,LHR,2026-05-22T06:14:00+00:00,2026-05-22T14:58:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,HKG,2026-05-22T06:41:00+00:00,2026-05-22T18:13:00+00:00,Boeing 787-9 Dreamliner,180,180
ATQ,LHR,2026-05-22T06:11:00+00:00,2026-05-22T14:02:00+00:00,Boeing 787-9 Dreamliner,180,180
DEL,LHR,2026-05-22T06:44:00+00:00,2026-05-22T15:02:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,PKZ,2026-05-22T06:40:00+00:00,2026-05-22T18:21:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,BLR,2026-05-22T06:11:00+00:00,2026-05-22T15:57:00+00:00,Boeing 787-9 Dreamliner,180,180
HYD,LHR,2026-05-22T06:24:00+00:00,2026-05-22T15:50:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,MAA,2026-05-22T06:43:00+00:00,2026-05-22T16:41:00+00:00,Boeing 787-9 Dreamliner,180,180
MAA,LHR,2026-05-22T06:36:00+00:00,2026-05-22T16:34:00+00:00,Boeing 787-9 Dreamliner,180,180
LHR,PER,2026-05-22T06:30:00+00:00,2026-05-22T23:27:00+00:00,Boeing 787-9 Dreamliner,180,180
PER,LHR,2026-05-22T06:43:00+00:00,2026-05-22T23:40:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,CAI,2026-05-22T06:38:00+00:00,2026-05-22T11:22:00+00:00,Boeing 787-9 Dreamliner,180,180
CAI,STN,2026-05-22T06:46:00+00:00,2026-05-22T11:30:00+00:00,Boeing 787-9 Dreamliner,180,180
LGA,STN,2026-05-22T06:20:00+00:00,2026-05-22T13:21:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,BUD,2026-05-22T06:24:00+00:00,2026-05-22T08:42:00+00:00,Airbus A320neo,180,180
BUD,STN,2026-05-22T06:28:00+00:00,2026-05-22T08:46:00+00:00,Airbus A320neo,180,180
STN,GVA,2026-05-22T06:13:00+00:00,2026-05-22T07:39:00+00:00,Airbus A320neo,180,180
CUN,STN,2026-05-22T06:49:00+00:00,2026-05-22T16:31:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,RUH,2026-05-22T06:44:00+00:00,2026-05-22T13:01:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,DXB,2026-05-22T06:19:00+00:00,2026-05-22T13:12:00+00:00,Boeing 787-9 Dreamliner,180,180
BHO,STN,2026-05-22T06:46:00+00:00,2026-05-22T15:30:00+00:00,Boeing 787-9 Dreamliner,180,180
RML,STN,2026-05-22T06:12:00+00:00,2026-05-22T16:42:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,VNS,2026-05-22T06:32:00+00:00,2026-05-22T15:29:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,CCJ,2026-05-22T06:20:00+00:00,2026-05-22T16:07:00+00:00,Boeing 787-9 Dreamliner,180,180
CCJ,STN,2026-05-22T06:17:00+00:00,2026-05-22T16:04:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,GOX,2026-05-22T06:35:00+00:00,2026-05-22T15:46:00+00:00,Boeing 787-9 Dreamliner,180,180
GOX,STN,2026-05-22T06:19:00+00:00,2026-05-22T15:30:00+00:00,Boeing 787-9 Dreamliner,180,180
STN,MEL,2026-05-22T06:30:00+00:00,2026-05-23T02:03:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,ATL,2026-05-22T06:44:00+00:00,2026-05-22T15:25:00+00:00,Boeing 787-9 Dreamliner,180,180
ATL,AMS,2026-05-22T06:31:00+00:00,2026-05-22T15:12:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,IAH,2026-05-22T06:28:00+00:00,2026-05-22T16:14:00+00:00,Boeing 787-9 Dreamliner,180,180
IAH,AMS,2026-05-22T06:28:00+00:00,2026-05-22T16:14:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,SEA,2026-05-22T06:46:00+00:00,2026-05-22T16:18:00+00:00,Boeing 787-9 Dreamliner,180,180
SEA,AMS,2026-05-22T06:46:00+00:00,2026-05-22T16:18:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,BCN,2026-05-22T06:38:00+00:00,2026-05-22T08:41:00+00:00,Airbus A320neo,180,180
AGP,AMS,2026-05-22T06:12:00+00:00,2026-05-22T09:06:00+00:00,Boeing 737 MAX 9,180,180
NCE,AMS,2026-05-22T06:29:00+00:00,2026-05-22T08:12:00+00:00,Airbus A320neo,180,180
ORY,AMS,2026-05-22T06:24:00+00:00,2026-05-22T07:26:00+00:00,Airbus A320neo,180,180
AMS,MED,2026-05-22T06:15:00+00:00,2026-05-22T11:48:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,ISB,2026-05-22T06:22:00+00:00,2026-05-22T13:30:00+00:00,Boeing 787-9 Dreamliner,180,180
ISB,AMS,2026-05-22T06:24:00+00:00,2026-05-22T13:32:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,KHI,2026-05-22T06:27:00+00:00,2026-05-22T13:56:00+00:00,Boeing 787-9 Dreamliner,180,180
GMP,AMS,2026-05-22T06:15:00+00:00,2026-05-22T16:35:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,MNL,2026-05-22T06:35:00+00:00,2026-05-22T18:59:00+00:00,Boeing 787-9 Dreamliner,180,180
BDQ,AMS,2026-05-22T06:13:00+00:00,2026-05-22T14:23:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,PNQ,2026-05-22T06:33:00+00:00,2026-05-22T15:07:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,RPR,2026-05-22T06:37:00+00:00,2026-05-22T15:32:00+00:00,Boeing 787-9 Dreamliner,180,180
IXB,AMS,2026-05-22T06:45:00+00:00,2026-05-22T15:39:00+00:00,Boeing 787-9 Dreamliner,180,180
HKG,AMS,2026-05-22T06:38:00+00:00,2026-05-22T17:46:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,ATQ,2026-05-22T06:36:00+00:00,2026-05-22T14:03:00+00:00,Boeing 787-9 Dreamliner,180,180
ATQ,AMS,2026-05-22T06:28:00+00:00,2026-05-22T13:55:00+00:00,Boeing 787-9 Dreamliner,180,180
HWR,AMS,2026-05-22T06:37:00+00:00,2026-05-22T14:13:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,SXR,2026-05-22T06:36:00+00:00,2026-05-22T13:51:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,BLR,2026-05-22T06:15:00+00:00,2026-05-22T15:37:00+00:00,Boeing 787-9 Dreamliner,180,180
CJB,AMS,2026-05-22T06:43:00+00:00,2026-05-22T16:15:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,GOI,2026-05-22T06:14:00+00:00,2026-05-22T15:06:00+00:00,Boeing 787-9 Dreamliner,180,180
GOI,AMS,2026-05-22T06:47:00+00:00,2026-05-22T15:39:00+00:00,Boeing 787-9 Dreamliner,180,180
AMS,PER,2026-05-22T06:15:00+00:00,2026-05-22T22:48:00+00:00,Boeing 787-9 Dreamliner,180,180
DUB,CPH,2026-05-22T06:27:00+00:00,2026-05-22T08:30:00+00:00,Airbus A320neo,180,180
